ID_Orden,Fecha,ID_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Ingreso_Total,COGS_Total,Costo_Envio,Ganancia_Bruta,Ciudad_Destino,Fuente_Adquisicion,Estado_Envio,Mes,Nombre_Mes,Dia_Semana,Semana_Anio
ORD-3909,2026-02-06 06:48:00,CLI-5174,P003,Soporte Magnético Carga,Auto,1,24,8,6.01,9.99,Medellín,Campaña_Bici_Carrusel,En tránsito,2,February,Friday,6
ORD-3910,2026-04-22 09:13:00,CLI-5128,P003,Soporte Magnético Carga,Auto,1,24,8,5.39,10.61,Bogotá,Orgánico_Instagram,Entregado,4,April,Wednesday,17
ORD-3911,2026-02-17 13:53:00,CLI-5240,P003,Soporte Magnético Carga,Auto,1,24,8,5.42,10.58,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,8
ORD-3912,2026-01-06 18:51:00,CLI-5916,P003,Soporte Magnético Carga,Auto,1,24,8,3.88,12.12,Bogotá,Campaña_Vaso_Vertical,En tránsito,1,January,Tuesday,2
ORD-3913,2026-02-24 22:55:00,CLI-5027,P003,Soporte Magnético Carga,Auto,1,24,8,3.55,12.45,Bucaramanga,Orgánico_Instagram,Entregado,2,February,Tuesday,9
ORD-3914,2026-03-11 03:52:00,CLI-5042,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,4.87,17.13,Bucaramanga,Campaña_Vaso_Vertical,Entregado,3,March,Wednesday,11
ORD-3915,2026-01-02 02:32:00,CLI-5155,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.28,19.72,Bucaramanga,Campaña_Vaso_Vertical,Entregado,1,January,Friday,1
ORD-3916,2025-12-31 02:58:00,CLI-5355,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.34,-21.34,Bogotá,Campaña_Vaso_Vertical,Devuelto,12,December,Wednesday,1
ORD-3917,2025-11-04 11:38:00,CLI-5176,P003,Soporte Magnético Carga,Auto,1,24,8,5.91,10.09,Bucaramanga,Campaña_Vaso_Vertical,Entregado,11,November,Tuesday,45
ORD-3918,2026-04-10 15:43:00,CLI-5954,P003,Soporte Magnético Carga,Auto,1,24,8,5.19,10.81,Bucaramanga,Orgánico_Instagram,Entregado,4,April,Friday,15
ORD-3919,2026-04-06 04:09:00,CLI-6297,P002,Mini Bicicleta Premium,Fitness,2,240,90,10.67,-100.67,Bucaramanga,Directo,Devuelto,4,April,Monday,15
ORD-3920,2025-11-21 06:20:00,CLI-5029,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.03,19.97,Bogotá,Campaña_Vaso_Vertical,En tránsito,11,November,Friday,47
ORD-3921,2026-04-25 07:57:00,CLI-6365,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.13,63.87,Cali,Campaña_Bici_Carrusel,Entregado,4,April,Saturday,17
ORD-3922,2026-04-10 18:04:00,CLI-5219,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.38,16.62,Barranquilla,Campaña_Bici_Carrusel,Entregado,4,April,Friday,15
ORD-3923,2026-03-07 20:39:00,CLI-6492,P003,Soporte Magnético Carga,Auto,1,24,8,5.42,10.58,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Saturday,10
ORD-3924,2026-04-01 02:05:00,CLI-6508,P003,Soporte Magnético Carga,Auto,1,24,8,4.63,11.37,Bogotá,Campaña_Vaso_Vertical,En tránsito,4,April,Wednesday,14
ORD-3925,2025-12-21 08:59:00,CLI-5416,P003,Soporte Magnético Carga,Auto,1,24,8,3.73,12.27,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Sunday,51
ORD-3926,2026-04-29 04:13:00,CLI-6468,P003,Soporte Magnético Carga,Auto,1,24,8,5.41,10.59,Cali,Campaña_Vaso_Vertical,Entregado,4,April,Wednesday,18
ORD-3927,2026-01-22 07:46:00,CLI-5042,P003,Soporte Magnético Carga,Auto,1,24,8,3.79,12.21,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Thursday,4
ORD-3928,2026-04-03 14:04:00,CLI-5447,P003,Soporte Magnético Carga,Auto,1,24,8,4.82,11.18,Cali,Orgánico_Instagram,Entregado,4,April,Friday,14
ORD-3929,2026-01-28 08:13:00,CLI-5154,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.39,15.61,Barranquilla,Campaña_Bici_Carrusel,Entregado,1,January,Wednesday,5
ORD-3930,2026-01-04 09:36:00,CLI-5060,P003,Soporte Magnético Carga,Auto,1,24,8,5.56,10.44,Medellín,Campaña_Vaso_Vertical,En tránsito,1,January,Sunday,1
ORD-3931,2026-01-28 02:03:00,CLI-6301,P002,Mini Bicicleta Premium,Fitness,2,240,90,12.36,137.64,Cali,Campaña_Bici_Carrusel,En tránsito,1,January,Wednesday,5
ORD-3932,2026-02-23 00:24:00,CLI-6322,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.43,61.57,Cali,Campaña_Vaso_Vertical,Entregado,2,February,Monday,9
ORD-3933,2026-02-01 23:49:00,CLI-5460,P003,Soporte Magnético Carga,Auto,1,24,8,5.34,10.66,Bogotá,Campaña_Bici_Carrusel,En tránsito,2,February,Sunday,5
ORD-3934,2026-01-07 10:53:00,CLI-5384,P003,Soporte Magnético Carga,Auto,1,24,8,4.65,11.35,Barranquilla,Campaña_Vaso_Vertical,Entregado,1,January,Wednesday,2
ORD-3935,2026-03-08 10:14:00,CLI-5002,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,6.04,41.96,Bogotá,Orgánico_Instagram,Entregado,3,March,Sunday,10
ORD-3936,2025-12-19 07:47:00,CLI-5433,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.51,-20.51,Bogotá,Campaña_Bici_Carrusel,Devuelto,12,December,Friday,51
ORD-3937,2026-01-30 13:59:00,CLI-5034,P003,Soporte Magnético Carga,Auto,1,24,8,4.69,11.31,Bogotá,Orgánico_Instagram,Entregado,1,January,Friday,5
ORD-3938,2026-02-12 15:49:00,CLI-6276,P003,Soporte Magnético Carga,Auto,1,24,8,5.91,10.09,Bogotá,Orgánico_Instagram,Entregado,2,February,Thursday,7
ORD-3939,2026-02-07 14:19:00,CLI-5123,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.6,17.4,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Saturday,6
ORD-3940,2026-02-06 21:34:00,CLI-6973,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.2,43.8,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Friday,6
ORD-3941,2026-04-19 05:53:00,CLI-5397,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.2,19.8,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Sunday,16
ORD-3942,2025-11-05 13:21:00,CLI-5243,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.92,63.08,Bogotá,Campaña_Bici_Carrusel,Entregado,11,November,Wednesday,45
ORD-3943,2026-03-08 13:23:00,CLI-5022,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.22,19.78,Bucaramanga,Orgánico_Instagram,Entregado,3,March,Sunday,10
ORD-3944,2026-01-11 07:46:00,CLI-5624,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.32,43.68,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Sunday,2
ORD-3945,2026-02-20 05:27:00,CLI-6363,P003,Soporte Magnético Carga,Auto,2,48,16,4.76,27.24,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Friday,8
ORD-3946,2025-11-28 02:17:00,CLI-6855,P003,Soporte Magnético Carga,Auto,1,24,8,6.16,9.84,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Friday,48
ORD-3947,2025-12-07 08:01:00,CLI-5000,P003,Soporte Magnético Carga,Auto,1,24,8,4.86,11.14,Bogotá,Orgánico_Instagram,Entregado,12,December,Sunday,49
ORD-3948,2026-03-06 00:26:00,CLI-6515,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.62,17.38,Medellín,Orgánico_Instagram,Entregado,3,March,Friday,10
ORD-3949,2026-01-19 23:20:00,CLI-5278,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.61,42.39,Medellín,Campaña_Bici_Carrusel,Entregado,1,January,Monday,4
ORD-3950,2026-03-16 09:37:00,CLI-5076,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.77,19.23,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Monday,12
ORD-3951,2025-12-03 12:36:00,CLI-6075,P003,Soporte Magnético Carga,Auto,1,24,8,5.0,11.0,Medellín,Campaña_Bici_Carrusel,En tránsito,12,December,Wednesday,49
ORD-3952,2026-02-03 14:14:00,CLI-5526,P002,Mini Bicicleta Premium,Fitness,2,240,90,11.24,138.76,Barranquilla,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,6
ORD-3953,2026-01-20 21:38:00,CLI-5174,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.5,17.5,Medellín,Directo,Entregado,1,January,Tuesday,4
ORD-3954,2026-03-23 11:37:00,CLI-6390,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.23,62.77,Barranquilla,Campaña_Vaso_Vertical,Entregado,3,March,Monday,13
ORD-3955,2025-12-03 10:59:00,CLI-5968,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,6.09,41.91,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Wednesday,49
ORD-3956,2026-04-01 20:48:00,CLI-6535,P003,Soporte Magnético Carga,Auto,1,24,8,4.01,11.99,Bucaramanga,Orgánico_Instagram,Entregado,4,April,Wednesday,14
ORD-3957,2026-03-01 00:39:00,CLI-6085,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.69,43.31,Cali,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,9
ORD-3958,2025-12-08 21:17:00,CLI-5312,P003,Soporte Magnético Carga,Auto,1,24,8,4.26,11.74,Bogotá,Campaña_Bici_Carrusel,Entregado,12,December,Monday,50
ORD-3959,2026-01-08 02:17:00,CLI-6304,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.1,18.9,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Thursday,2
ORD-3960,2026-01-10 04:53:00,CLI-6837,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.84,19.16,Barranquilla,Directo,Entregado,1,January,Saturday,2
ORD-3961,2025-12-28 21:36:00,CLI-5499,P003,Soporte Magnético Carga,Auto,2,48,16,3.31,28.69,Bogotá,Orgánico_Instagram,Entregado,12,December,Sunday,52
ORD-3962,2026-03-24 04:59:00,CLI-5084,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.1,17.9,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Tuesday,13
ORD-3963,2026-01-20 20:38:00,CLI-5293,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.4,17.6,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Tuesday,4
ORD-3964,2025-12-19 20:23:00,CLI-5155,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.57,18.43,Bogotá,Campaña_Vaso_Vertical,En tránsito,12,December,Friday,51
ORD-3965,2025-12-20 17:52:00,CLI-5021,P003,Soporte Magnético Carga,Auto,1,24,8,5.7,10.3,Medellín,Campaña_Bici_Carrusel,Entregado,12,December,Saturday,51
ORD-3966,2026-02-17 23:54:00,CLI-5306,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.21,-21.21,Medellín,Orgánico_Instagram,Devuelto,2,February,Tuesday,8
ORD-3967,2026-01-06 06:58:00,CLI-5279,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.18,-19.18,Medellín,Orgánico_Instagram,Devuelto,1,January,Tuesday,2
ORD-3968,2026-04-16 21:58:00,CLI-5064,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.04,17.96,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Thursday,16
ORD-3969,2025-12-08 15:14:00,CLI-6125,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.63,18.37,Bogotá,Directo,Entregado,12,December,Monday,50
ORD-3970,2026-01-20 03:40:00,CLI-6299,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.31,61.69,Cali,Campaña_Bici_Carrusel,Entregado,1,January,Tuesday,4
ORD-3971,2026-04-05 15:28:00,CLI-6399,P003,Soporte Magnético Carga,Auto,1,24,8,4.15,11.85,Medellín,Campaña_Bici_Carrusel,Entregado,4,April,Sunday,14
ORD-3972,2025-11-05 04:13:00,CLI-5107,P003,Soporte Magnético Carga,Auto,1,24,8,3.46,12.54,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Wednesday,45
ORD-3973,2025-12-07 10:45:00,CLI-5002,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.25,17.75,Cali,Campaña_Vaso_Vertical,En tránsito,12,December,Sunday,49
ORD-3974,2026-02-20 22:03:00,CLI-5047,P003,Soporte Magnético Carga,Auto,1,24,8,4.27,11.73,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Friday,8
ORD-3975,2025-11-09 21:58:00,CLI-5609,P003,Soporte Magnético Carga,Auto,1,24,8,4.15,11.85,Bogotá,Directo,Entregado,11,November,Sunday,45
ORD-3976,2026-03-11 01:54:00,CLI-6238,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.67,62.33,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Wednesday,11
ORD-3977,2025-11-18 04:46:00,CLI-6510,P003,Soporte Magnético Carga,Auto,2,48,16,3.75,28.25,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Tuesday,47
ORD-3978,2025-12-31 03:08:00,CLI-5808,P003,Soporte Magnético Carga,Auto,1,24,8,5.56,10.44,Medellín,Campaña_Vaso_Vertical,Entregado,12,December,Wednesday,1
ORD-3979,2026-02-14 11:43:00,CLI-5006,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.0,18.0,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Saturday,7
ORD-3980,2026-03-15 14:12:00,CLI-5023,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.68,18.32,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Sunday,11
ORD-3981,2025-11-23 07:04:00,CLI-6203,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.1,18.9,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Sunday,47
ORD-3982,2026-01-06 07:45:00,CLI-5086,P003,Soporte Magnético Carga,Auto,1,24,8,4.02,11.98,Medellín,Campaña_Bici_Carrusel,Entregado,1,January,Tuesday,2
ORD-3983,2025-11-14 21:56:00,CLI-5017,P003,Soporte Magnético Carga,Auto,1,24,8,5.83,10.17,Cali,Campaña_Vaso_Vertical,En tránsito,11,November,Friday,46
ORD-3984,2025-12-27 07:56:00,CLI-5968,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.35,61.65,Bucaramanga,Directo,Entregado,12,December,Saturday,52
ORD-3985,2026-01-21 11:01:00,CLI-5092,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.91,19.09,Bucaramanga,Campaña_Vaso_Vertical,Entregado,1,January,Wednesday,4
ORD-3986,2026-03-11 09:53:00,CLI-5019,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.98,63.02,Medellín,Campaña_Bici_Carrusel,Entregado,3,March,Wednesday,11
ORD-3987,2026-03-21 02:19:00,CLI-6738,P002,Mini Bicicleta Premium,Fitness,1,120,45,10.62,64.38,Cali,Orgánico_Instagram,Entregado,3,March,Saturday,12
ORD-3988,2026-03-30 16:46:00,CLI-5361,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,3.77,20.23,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Monday,14
ORD-3989,2026-02-03 17:22:00,CLI-6991,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.45,17.55,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Tuesday,6
ORD-3990,2026-03-18 00:15:00,CLI-5528,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.5,17.5,Bogotá,Orgánico_Instagram,Entregado,3,March,Wednesday,12
ORD-3991,2026-03-23 12:46:00,CLI-5898,P003,Soporte Magnético Carga,Auto,1,24,8,4.83,11.17,Barranquilla,Orgánico_Instagram,Entregado,3,March,Monday,13
ORD-3992,2026-04-05 08:44:00,CLI-5392,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.75,19.25,Cali,Orgánico_Instagram,Entregado,4,April,Sunday,14
ORD-3993,2025-12-01 22:12:00,CLI-6089,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.61,-19.61,Medellín,Campaña_Vaso_Vertical,Devuelto,12,December,Monday,49
ORD-3994,2026-04-04 22:14:00,CLI-6999,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.77,18.23,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Saturday,14
ORD-3995,2025-11-29 01:25:00,CLI-5501,P003,Soporte Magnético Carga,Auto,1,24,8,4.46,11.54,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,48
ORD-3996,2025-12-23 06:49:00,CLI-5087,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.03,17.97,Bogotá,Directo,Entregado,12,December,Tuesday,52
ORD-3997,2026-04-26 23:00:00,CLI-5307,P003,Soporte Magnético Carga,Auto,2,48,16,3.94,28.06,Cali,Orgánico_Instagram,Entregado,4,April,Sunday,17
ORD-3998,2026-02-27 01:51:00,CLI-6720,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.69,18.31,Medellín,Campaña_Vaso_Vertical,Entregado,2,February,Friday,9
ORD-3999,2026-01-04 07:24:00,CLI-5718,P003,Soporte Magnético Carga,Auto,1,24,8,4.83,11.17,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Sunday,1
ORD-4000,2025-12-17 11:23:00,CLI-5386,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.12,63.88,Cali,Campaña_Bici_Carrusel,Entregado,12,December,Wednesday,51
ORD-4001,2026-01-23 15:37:00,CLI-5061,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.45,61.55,Bogotá,Campaña_Bici_Carrusel,Entregado,1,January,Friday,4
ORD-4002,2026-03-06 16:23:00,CLI-5006,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,5.43,42.57,Bogotá,Directo,Entregado,3,March,Friday,10
ORD-4003,2026-01-03 02:39:00,CLI-6349,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.6,18.4,Medellín,Campaña_Bici_Carrusel,Entregado,1,January,Saturday,1
ORD-4004,2026-04-08 01:42:00,CLI-5097,P003,Soporte Magnético Carga,Auto,1,24,8,5.87,10.13,Barranquilla,Campaña_Vaso_Vertical,Entregado,4,April,Wednesday,15
ORD-4005,2026-01-17 15:11:00,CLI-6476,P002,Mini Bicicleta Premium,Fitness,1,120,45,11.64,63.36,Bogotá,Campaña_Bici_Carrusel,Entregado,1,January,Saturday,3
ORD-4006,2025-11-14 12:33:00,CLI-5703,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.45,16.55,Bucaramanga,Campaña_Vaso_Vertical,Entregado,11,November,Friday,46
ORD-4007,2026-02-04 02:35:00,CLI-6197,P003,Soporte Magnético Carga,Auto,1,24,8,4.14,11.86,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Wednesday,6
ORD-4008,2025-11-09 04:05:00,CLI-5452,P003,Soporte Magnético Carga,Auto,1,24,8,4.21,11.79,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Sunday,45
ORD-4009,2025-12-23 04:06:00,CLI-5553,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.51,17.49,Bogotá,Campaña_Vaso_Vertical,Entregado,12,December,Tuesday,52
ORD-4010,2025-11-08 16:15:00,CLI-6432,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,5.32,16.68,Cali,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,45
ORD-4011,2026-02-25 19:47:00,CLI-5985,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.83,18.17,Bogotá,Campaña_Bici_Carrusel,En tránsito,2,February,Wednesday,9
ORD-4012,2026-03-25 16:22:00,CLI-5000,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,3.94,20.06,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Wednesday,13
ORD-4013,2026-02-10 23:08:00,CLI-5829,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.88,-34.88,Bogotá,Campaña_Bici_Carrusel,Devuelto,2,February,Tuesday,7
ORD-4014,2026-02-19 15:53:00,CLI-6693,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.99,43.01,Bogotá,Campaña_Bici_Carrusel,Entregado,2,February,Thursday,8
ORD-4015,2025-11-12 22:24:00,CLI-5429,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,3.94,20.06,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Wednesday,46
ORD-4016,2026-01-12 16:21:00,CLI-5768,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.36,19.64,Medellín,Campaña_Vaso_Vertical,Entregado,1,January,Monday,3
ORD-4017,2025-12-19 08:00:00,CLI-5012,P003,Soporte Magnético Carga,Auto,1,24,8,5.37,10.63,Barranquilla,Campaña_Vaso_Vertical,Entregado,12,December,Friday,51
ORD-4018,2025-11-12 19:13:00,CLI-5065,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.26,17.74,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Wednesday,46
ORD-4019,2026-03-06 07:54:00,CLI-5371,P003,Soporte Magnético Carga,Auto,1,24,8,5.45,10.55,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Friday,10
ORD-4020,2025-11-23 20:24:00,CLI-5328,P001,Vaso Térmico Inteligente Auto,Auto,2,78,30,4.85,43.15,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Sunday,47
ORD-4021,2026-02-04 22:28:00,CLI-6482,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.46,17.54,Bogotá,Campaña_Vaso_Vertical,Entregado,2,February,Wednesday,6
ORD-4022,2026-01-22 21:49:00,CLI-6054,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.79,19.21,Cali,Directo,Entregado,1,January,Thursday,4
ORD-4023,2026-02-28 11:51:00,CLI-6268,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.05,17.95,Cali,Orgánico_Instagram,Entregado,2,February,Saturday,9
ORD-4024,2026-03-07 23:03:00,CLI-5523,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.38,18.62,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Saturday,10
ORD-4025,2026-04-04 08:38:00,CLI-5098,P003,Soporte Magnético Carga,Auto,1,24,8,5.95,10.05,Medellín,Campaña_Vaso_Vertical,Entregado,4,April,Saturday,14
ORD-4026,2026-02-28 15:23:00,CLI-5093,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.01,17.99,Bucaramanga,Directo,Entregado,2,February,Saturday,9
ORD-4027,2025-11-11 11:43:00,CLI-5015,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.27,18.73,Bogotá,Campaña_Vaso_Vertical,Entregado,11,November,Tuesday,46
ORD-4028,2026-04-03 11:39:00,CLI-5883,P002,Mini Bicicleta Premium,Fitness,1,120,45,12.12,62.88,Bucaramanga,Campaña_Bici_Carrusel,Entregado,4,April,Friday,14
ORD-4029,2026-03-27 04:45:00,CLI-6997,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,7.73,14.27,Cali,Orgánico_Instagram,Entregado,3,March,Friday,13
ORD-4030,2026-02-10 02:47:00,CLI-5866,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.22,17.78,Barranquilla,Directo,Entregado,2,February,Tuesday,7
ORD-4031,2026-03-20 01:25:00,CLI-5797,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.31,18.69,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Friday,12
ORD-4032,2026-03-21 22:41:00,CLI-5290,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.58,17.42,Medellín,Campaña_Vaso_Vertical,Entregado,3,March,Saturday,12
ORD-4033,2026-01-25 16:41:00,CLI-5031,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.1,19.9,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Sunday,4
ORD-4034,2026-03-21 13:28:00,CLI-5035,P002,Mini Bicicleta Premium,Fitness,2,240,90,12.07,137.93,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Saturday,12
ORD-4035,2026-01-29 13:55:00,CLI-5894,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,5.81,18.19,Bogotá,Campaña_Vaso_Vertical,Entregado,1,January,Thursday,5
ORD-4036,2026-04-14 15:29:00,CLI-5017,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.22,19.78,Bogotá,Orgánico_Instagram,Entregado,4,April,Tuesday,16
ORD-4037,2025-11-01 17:13:00,CLI-5778,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.15,17.85,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,44
ORD-4038,2026-04-27 10:27:00,CLI-6901,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.48,19.52,Bogotá,Campaña_Vaso_Vertical,Entregado,4,April,Monday,18
ORD-4039,2026-03-19 21:47:00,CLI-5204,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.04,19.96,Barranquilla,Directo,En tránsito,3,March,Thursday,12
ORD-4040,2025-11-08 10:05:00,CLI-5682,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.11,19.89,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Saturday,45
ORD-4041,2025-11-19 02:17:00,CLI-5233,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.51,19.49,Cali,Orgánico_Instagram,Entregado,11,November,Wednesday,47
ORD-4042,2026-01-31 22:34:00,CLI-6586,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.96,19.04,Medellín,Orgánico_Instagram,Entregado,1,January,Saturday,5
ORD-4043,2026-02-08 12:47:00,CLI-5461,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,4.38,19.62,Barranquilla,Campaña_Vaso_Vertical,Entregado,2,February,Sunday,6
ORD-4044,2026-03-03 21:40:00,CLI-6415,P004,Cojín Ergonómico Gel,Oficina/Auto,1,34,12,6.64,-18.64,Bucaramanga,Directo,Devuelto,3,March,Tuesday,10
ORD-4045,2026-03-06 01:04:00,CLI-5003,P003,Soporte Magnético Carga,Auto,2,48,16,4.8,27.2,Bogotá,Campaña_Vaso_Vertical,Entregado,3,March,Friday,10
ORD-4046,2026-03-02 13:05:00,CLI-5043,P001,Vaso Térmico Inteligente Auto,Auto,1,39,15,6.01,17.99,Medellín,Directo,Entregado,3,March,Monday,10
ORD-4047,2026-03-31 21:10:00,CLI-5315,P002,Mini Bicicleta Premium,Fitness,1,120,45,13.14,61.86,Bogotá,Campaña_Bici_Carrusel,Entregado,3,March,Tuesday,14
ORD-4048,2025-11-07 12:58:00,CLI-6971,P003,Soporte Magnético Carga,Auto,1,24,8,3.42,12.58,Medellín,Campaña_Vaso_Vertical,Entregado,11,November,Friday,45
